bm_src_id,vs_type,obs_threshold,cnt,PeriodLS,median_hjd
33960000891305,LPV-OSARG,182,197,0.1206141477948136,56508.16637479797
33960000896847,ECL-C,65,65,0.22844444048689,-1.0
33960000898401,ECL-ELL,19,131,0.2729709764276967,56508.16677492419
33960000898409,ECL-NC,17,131,0.2242123307772199,56508.16636561749
33960000898743,RRLyr-RRab,118,127,0.5248192611468208,56508.1665637312
33960000902894,ECL-C,91,90,0.2279903741006873,-1.0
33960000906857,ECL-NC,116,116,0.9971997653738034,-1.0
33960000907055,ECL-NC,66,65,0.2957578465685557,-1.0
33960000911213,ECL-NC,125,125,0.2813248533600666,-1.0
33960000914979,ECL-NC,131,131,0.3440479522280821,56674.62901199041
33960000921747,ECL-C,18,131,0.320264894333272,56508.166774410536
33960000922548,ECL-NC,60,59,0.132523293075403,-1.0
33960000926419,ECL-NC,131,131,1.7270304428177996,-1.0
33960000929831,ECL-NC,23,66,1.4496115814827737,56508.166361287134
33960000925036,ECL-NC,121,120,0.1782518018728641,-1.0
33960000940040,ECL-NC,43,65,0.3677087334172909,56508.08588250548
33960000947519,ECL-NC,131,129,0.2982169424293138,-1.0
33960000937834,ECL-NC,60,60,0.2618683953859623,-1.0
33960000938569,ECL-NC,36,36,0.3339488100172977,-1.0
33960000951477,ECL-NC,50,131,0.2242582112046842,56526.033915483116
33960000948170,ECL-NC,126,123,0.3827957646336059,-1.0
33960000945297,ECL-NC,66,65,0.4395293672474983,-1.0
33960000959115,ECL-NC,128,128,0.2591303512314533,-1.0
33960000964341,ECL-NC,61,131,0.2734553148685678,56508.16636592802
33960000956667,RRLyr-RRab,17,66,0.5803385355314306,56508.08588323979
33960000972236,ECL-C,12,66,0.2200456957957214,56516.58982336327
33960000981142,ECL-NC,131,131,0.3210467121885275,56124.12520121419
33960000981938,ECL-C,187,185,0.2178972060232923,-1.0
33960000985057,ECL-NC,66,66,0.2872230571270605,-1.0
33960000992233,ECL-NC,33,189,1.9686618534121043,56532.99822245395
33960000993023,ECL-NC,76,76,0.2149765016083307,-1.0
