id,n_synth,period_ls,period_fit
32630000002252,0,0.3817923346351428,1.0
32630000002252,2,0.13166366466008414,1.0
32630000002252,4,0.13166366466008414,1.0
32630000002252,6,0.13166366466008414,1.0
32630000002252,8,0.13166366466008414,1.0
32630000002252,10,0.13166366466008414,1.0
32630000002252,12,0.13166366466008414,1.0
32630000002252,14,0.13166366466008414,1.0
32630000002252,16,0.13166366466008414,1.0
32630000002252,18,0.13166366466008414,1.0
32630000002252,20,0.13166366466008414,1.0
32630000002252,22,0.13166366466008414,1.0
32630000002252,24,0.13166366466008414,1.0
32630000002252,26,0.13166366466008414,1.0
32630000002252,28,0.13166366466008414,1.0
32630000002252,30,0.13166366466008414,1.0
32630000002252,32,0.13166366466008414,1.0
32630000002252,34,0.13166366466008414,1.0
32630000002252,36,0.13166366466008414,1.0
32630000002252,38,0.13166366466008414,1.0
32630000002252,40,0.11630810614870482,1.0
32630000002252,42,0.13166366466008414,1.0
32630000002252,44,0.13166366466008414,1.0
32630000002252,46,0.13166366466008414,1.0
32630000002252,48,0.1516905897236675,1.0
32630000002252,50,0.1516905897236675,1.0
32630000002252,52,0.1516905897236675,1.0
32630000002252,54,0.1516905897236675,1.0
32630000002252,56,0.13166366466008414,1.0
32630000002252,58,0.15162631878698218,1.0
32630000002252,60,0.15162631878698218,1.0
32630000002252,62,0.1516905897236675,1.0
32630000002252,64,0.11630810614870482,1.0
32630000002252,66,0.15162631878698218,1.0
32630000002252,68,0.11630810614870482,1.0
32630000002252,70,0.13166366466008414,1.0
32630000002252,72,0.15162878973898913,1.0
32630000002252,74,0.13166366466008414,1.0
32630000002252,76,0.13166366466008414,1.0
32630000002252,78,0.13166366466008414,1.0
32630000002252,80,0.13166366466008414,1.0
32630000002252,82,0.13166366466008414,1.0
32630000002252,84,0.1516905897236675,1.0
32630000002252,86,0.15162631878698218,1.0
32630000002252,88,0.17881353007462203,1.0
32630000002252,90,0.13166366466008414,1.0
32630000002252,92,0.1516905897236675,1.0
32630000002252,94,0.1516905897236675,1.0
32630000002252,96,0.17881353007462203,1.0
32630000002252,98,0.17881353007462203,1.0
32630000002252,100,0.17881353007462203,1.0
32630000002252,102,0.17881353007462203,1.0
32630000002252,104,0.17881353007462203,1.0
32630000002252,106,0.17881353007462203,1.0
32630000002252,108,0.1516905897236675,1.0
32630000002252,110,0.17881353007462203,1.0
32630000002252,112,0.17881353007462203,1.0
32630000002252,114,0.17881353007462203,1.0
32630000002252,116,0.17881353007462203,1.0
32630000002252,118,0.17881353007462203,1.0
32630000002252,120,0.17881353007462203,1.0
32630000002252,122,0.17881353007462203,1.0
32630000002252,124,0.17881353007462203,1.0
32630000002252,126,0.17881353007462203,1.0
32630000002252,128,0.17881353007462203,1.0
32630000002252,130,0.17881353007462203,1.0
32630000002252,132,0.17881353007462203,1.0
32630000002252,134,0.17881353007462203,1.0
32630000002252,136,0.17881353007462203,1.0
32630000002252,138,0.17881353007462203,1.0
32630000002252,140,0.17881353007462203,1.0
32630000002252,142,0.17881353007462203,1.0
32630000002252,144,0.17881353007462203,1.0
32630000002252,146,0.17881009370035528,1.0
32630000002252,148,0.17881009370035528,1.0
32630000002252,150,0.17881353007462203,1.0
32630000002252,152,0.17881009370035528,1.0
32630000002252,154,0.17881353007462203,1.0
32630000002252,156,0.17881009370035528,1.0
32630000002252,158,0.17881009370035528,1.0
32630000002252,160,0.17881009370035528,1.0
32630000002252,162,0.17881009370035528,1.0
32630000002252,164,0.17881009370035528,1.0
32630000002252,166,0.17881009370035528,1.0
32630000002252,168,0.17881009370035528,1.0
32630000002252,170,0.17881009370035528,1.0
32630000002252,172,0.17881009370035528,1.0
32630000002252,174,0.17881009370035528,1.0
32630000002252,176,0.17881009370035528,1.0
32630000002252,178,0.17881009370035528,1.0
32630000002252,180,0.17881009370035528,1.0
32630000002252,182,0.17881009370035528,1.0
32630000002252,184,0.17881009370035528,1.0
32630000002252,186,0.17881009370035528,1.0
32630000002252,188,0.17881009370035528,1.0
32630000002252,190,0.17881009370035528,1.0
32630000002252,192,0.17881009370035528,1.0
32630000002252,194,0.17881009370035528,1.0
32630000002252,196,0.17881009370035528,1.0
32630000002252,198,0.17881009370035528,1.0
32630000002252,200,0.17881009370035528,1.0
32630000009815,0,0.2613212684808446,0.6862899233896724
32630000009815,2,0.1055349310512167,-inf
32630000009815,4,0.16450758520033293,nan
32630000009815,6,0.2639651701084669,1.0
32630000009815,8,0.11085394914370915,0.1893932015761729
32630000009815,10,0.11085394914370915,5.133218974662235e-06
32630000009815,12,0.11085394914370915,4.956422812174566e-07
32630000009815,14,0.11085394914370915,0.0
32630000009815,16,0.11085394914370915,0.0
32630000009815,18,0.11085394914370915,0.0
32630000009815,20,0.11085394914370915,0.00026184750639612897
32630000009815,22,0.11085394914370915,4.996990465855333e-06
32630000009815,24,0.11085394914370915,2.492704177514682e-07
32630000009815,26,0.11085394914370915,8.695480779863374e-09
32630000009815,28,0.11085394914370915,0.0
32630000009815,30,0.11085394914370915,0.0
32630000009815,32,0.11085394914370915,0.0
32630000009815,34,0.11085394914370915,0.0
32630000009815,36,0.11085394914370915,0.0
32630000009815,38,0.11085394914370915,0.0
32630000009815,40,0.11085394914370915,0.0
32630000009815,42,0.11085394914370915,0.0
32630000009815,44,0.11085394914370915,0.0
32630000009815,46,0.11085394914370915,0.0
32630000009815,48,0.11085394914370915,0.0
32630000009815,50,0.11085394914370915,0.0
32630000009815,52,0.11085394914370915,0.0
32630000009815,54,0.11085394914370915,0.0
32630000009815,56,0.11085394914370915,0.0
32630000009815,58,0.11085394914370915,0.0
32630000009815,60,0.11085394914370915,0.0
32630000009815,62,0.11085394914370915,0.0
32630000009815,64,0.11085394914370915,0.0
32630000009815,66,0.11085394914370915,0.0
32630000009815,68,0.11085394914370915,0.0
32630000009815,70,0.11085394914370915,0.0
32630000009815,72,0.11085394914370915,0.0
32630000009815,74,0.11085394914370915,0.0
32630000009815,76,0.11085394914370915,0.0
32630000009815,78,0.11085394914370915,0.0
32630000009815,80,0.11085394914370915,0.0
32630000009815,82,0.11085394914370915,0.0
32630000009815,84,0.11085394914370915,0.0
32630000009815,86,0.11085394914370915,0.0
32630000009815,88,0.11085394914370915,0.0
32630000009815,90,0.11085394914370915,0.0
32630000009815,92,0.11085394914370915,0.0
32630000009815,94,0.11085394914370915,0.0
32630000009815,96,0.11085394914370915,0.0
32630000009815,98,0.11085394914370915,0.0
32630000009815,100,0.11085394914370915,0.0
32630000009815,102,0.11085394914370915,0.0
32630000009815,104,0.11085394914370915,0.0
32630000009815,106,0.11085394914370915,0.0
32630000009815,108,0.11085394914370915,0.0
32630000009815,110,0.11085394914370915,0.0
32630000009815,112,0.11085394914370915,0.0
32630000009815,114,0.11085394914370915,0.0
32630000009815,116,0.11085394914370915,0.0
32630000009815,118,0.11085394914370915,0.0
32630000009815,120,0.11085394914370915,0.0
32630000009815,122,0.11085394914370915,0.0
32630000009815,124,0.11085394914370915,0.0
32630000009815,126,0.11085394914370915,0.0
32630000009815,128,0.11085394914370915,0.0
32630000009815,130,0.11085394914370915,0.0
32630000009815,132,0.11085394914370915,0.0
32630000009815,134,0.11085394914370915,0.0
32630000009815,136,0.11085394914370915,0.0
32630000009815,138,0.11085394914370915,0.0
