bm_src_id,vs_type,obs_threshold,cnt,PeriodLS,median_hjd,tile
32770000019099,LPV-OSARG,112,106,0.4948181366213617,56370.35071386168,b277
32770000019703,ECL-ELL,112,109,0.9305035398804108,56370.35030869795,b277
32770000019730,LPV-OSARG,112,110,0.1986468917113666,56370.35033340712,b277
32770000019787,ECL-NC,112,111,0.1135653221626232,56140.62087028157,b277
32770000019808,ECL-ELL,13,111,8.402144442476997,56370.350690562685,b277
32770000019960,LPV-OSARG,49,55,0.1706581315174108,56370.350061599966,b277
32770000017873,LPV-OSARG,112,108,1.259060291272217,56370.35076291275,b277
32770000018068,ECL-NC,144,144,0.149592022433062,-1.0,b277
32770000018105,ECL-NC,53,109,0.1116757361770969,56197.03668642324,b277
32770000018814,ECL-NC,54,110,5.680983708073573,56370.35068685356,b277
32770000018916,ECL-NC,99,98,0.5920475003278168,-1.0,b277
32770000023558,ECL-NC,56,55,2.6806589428067187,56168.07768855196,b277
32770000023576,ECL-NC,20,112,7.351669545565421,56367.3206377238,b277
32770000023607,LPV-OSARG,112,110,0.1344226358286142,56370.35073613621,b277
32770000023650,ECL-NC,70,70,0.1001926934962468,-1.0,b277
32770000024015,ECL-NC,107,106,0.1456308477484925,-1.0,b277
32770000024138,LPV-OSARG,110,109,0.344391909230658,56370.35025925376,b277
32770000021185,LPV-OSARG,56,55,0.1034075157981926,56370.350975157,b277
32770000021371,ECL-NC,112,112,0.1302321545822667,-1.0,b277
32770000021541,ECL-NC,24,111,0.1622671233393254,56367.32064239992,b277
32770000022155,ECL-NC,108,108,0.3101935748677902,-1.0,b277
32770000022287,ECL-NC,161,161,0.6240154669224119,56141.1113024525,b277
32770000022572,LPV-SRV,36,56,0.9958155962440004,56370.35097966158,b277
32770000022575,ECL-NC,56,56,0.6349920580064564,-1.0,b277
32770000022712,LPV-OSARG,84,112,0.1426620559443154,56370.35030872347,b277
32770000022746,LPV-OSARG,56,53,0.655562099283496,56370.35097512468,b277
32770000022771,ECL-NC,112,112,1.760148880759277,56141.11195879761,b277
32770000022791,LPV-OSARG,56,55,76.79398736753252,56370.35097459359,b277
32770000022892,ECL-C,50,111,0.1696517229863443,56370.35075954908,b277
32770000023288,ECL-NC,101,101,0.1246566435538386,-1.0,b277
32770000026645,ECL-NC,91,110,0.3527202339026573,56370.350508069634,b277
32770000026939,LPV-OSARG,48,55,0.1498029299406203,56373.38033043864,b277
32770000027026,ECL-NC,140,157,0.7230414394510242,56197.03694789046,b277
32770000027050,LPV-OSARG,84,110,0.1072915344152377,56370.35028416998,b277
32770000027064,LPV-OSARG,163,165,0.5957066973181089,56370.35052101825,b277
32770000027090,ECL-NC,55,55,0.3626387646733852,-1.0,b277
32770000027257,LPV-OSARG,112,110,0.1377823728633839,56370.3507131074,b277
32770000027262,ECL-NC,91,90,0.1092013415446217,-1.0,b277
32770000027467,ECL-NC,76,76,0.3022219718569169,-1.0,b277
32770000027516,LPV-OSARG,109,110,0.1037771472935609,56370.35025891624,b277
32770000027531,ECL-NC,112,109,1.6432128904357006,-1.0,b277
32770000027648,LPV-OSARG,115,114,0.1037587099338391,56366.33166430386,b277
32770000027690,ECL-NC,69,69,1.3349228796711563,-1.0,b277
32770000027814,LPV-OSARG,168,165,0.1609347923442599,56370.35052070778,b277
32770000028051,ECL-NC,88,88,0.2002937980507524,-1.0,b277
32770000028376,ECL-ELL,19,112,12.052203272478224,56370.35033144693,b277
32770000028401,ECL-NC,83,82,0.102634497952647,-1.0,b277
32770000028431,LPV-OSARG,54,56,0.1126648319032509,56370.35006446087,b277
32770000028441,ECL-C,35,35,0.1743363336186677,-1.0,b277
32770000028661,ECL-NC,112,112,0.2902501231307991,-1.0,b277
32770000024418,LPV-OSARG,168,163,0.2594353654751407,56370.35048912367,b277
32770000024471,ECL-NC,55,55,0.2406941051177761,-1.0,b277
32770000024481,RRLyr-RRc,90,110,0.1061019462322606,56198.06516732507,b277
32770000024601,LPV-OSARG,110,110,0.112727341944696,56370.35026026551,b277
32770000024669,ECL-NC,111,107,1.5092567947648048,-1.0,b277
32770000024865,ECL-NC,112,110,0.1122873273996473,-1.0,b277
32770000025129,LPV-OSARG,106,109,0.2687342219735881,56370.35033176509,b277
32770000025147,LPV-OSARG,56,53,8.650923762115383,56370.35006172377,b277
32770000025323,ECL-NC,84,83,0.3778057894461577,-1.0,b277
32770000025352,ECL-NC,32,112,1.0760427661291392,56370.35068968994,b277
32770000025483,ECL-NC,87,86,0.6386792750796414,-1.0,b277
32770000025493,ECL-ELL,168,167,1.931808731110524,-1.0,b277
32770000020263,ECL-NC,107,106,0.5883960432547471,56373.38059659345,b277
32770000020522,LPV-OSARG,112,111,0.6463620402144392,56370.35075863723,b277
32770000020554,ECL-NC,112,110,0.318379928345441,56129.16597563516,b277
32770000020605,ECL-NC,75,74,1.1924199721081223,56195.04332585381,b277
32770000020742,LPV-OSARG,112,107,0.2524034409821966,56370.350288370864,b277
32770000021004,ECL-NC,55,55,0.2383865688794273,-1.0,b277
32770000025644,LPV-OSARG,112,111,0.1148643076274686,56370.35048226621,b277
32770000025669,LPV-OSARG,56,55,0.1179463700370689,56370.35097538353,b277
32770000025774,ECL-NC,35,112,0.3877877081197903,56196.0283244764,b277
32770000026007,ECL-NC,112,112,0.91555987930867,-1.0,b277
32770000026034,LPV-OSARG,168,167,0.2314410609012042,56370.35054503199,b277
32770000026156,ECL-NC,93,93,0.3506958195252423,-1.0,b277
32770000026270,LPV-OSARG,111,112,0.103039439857547,56370.35073935332,b277
32770000026360,ECL-C,50,166,0.1783236919261711,56367.32022871744,b277
32770000026601,ECL-C,47,46,0.1260872337344974,-1.0,b277
32770000039831,ECL-NC,56,55,0.5377968651083515,-1.0,b277
32770000039993,ECL-NC,90,88,0.1377823734395594,-1.0,b277
32770000040061,ECL-ELL,37,111,4.459033258373422,56367.32066092235,b277
32770000040139,LPV-OSARG,102,108,0.1975764160402277,56370.35071281626,b277
32770000040184,ECL-NC,46,46,0.1366066469067369,-1.0,b277
32770000040266,ECL-NC,54,54,0.1089810996653301,-1.0,b277
32770000040300,ECL-NC,25,112,2.1187400418122326,56370.35031055752,b277
32770000040433,ECL-NC,82,82,0.2616643957664598,-1.0,b277
32770000040444,ECL-NC,56,55,0.2375930129303054,-1.0,b277
32770000040468,LPV-OSARG,111,111,0.1810517078790998,56370.3503098939,b277
32770000040607,LPV-OSARG,167,162,0.112393995439981,56367.32064151302,b277
32770000040670,LPV-OSARG,56,55,0.350827379189483,56370.35097381091,b277
32770000032544,LPV-OSARG,112,107,0.1202646597773495,56370.35026118173,b277
32770000032562,ECL-NC,95,95,0.7592703817390525,-1.0,b277
32770000032569,ECL-NC,87,87,0.2005171928115499,-1.0,b277
32770000032755,LPV-OSARG,112,108,0.2908098877125792,56370.350334330746,b277
32770000033088,LPV-OSARG,56,53,0.1361154350190356,56370.3500644592,b277
32770000033124,ECL-C,103,101,0.5092925794726302,-1.0,b277
32770000029990,RRLyr-RRab,18,56,0.5505594233201326,56197.551289132505,b277
32770000030052,ECL-NC,35,34,0.1043803280072873,-1.0,b277
32770000030285,LPV-OSARG,104,111,0.5957065923819788,56370.35031145595,b277
32770000030300,RRLyr-RRab,49,134,0.6599585533118101,56366.3310708184,b277
32770000030349,ECL-NC,112,110,0.448485604659347,-1.0,b277
32770000030367,ECL-NC,112,112,0.3400454478559606,-1.0,b277
32770000030507,LPV-OSARG,103,112,0.107502481194583,56370.35073433672,b277
32770000030842,LPV-OSARG,109,110,0.1671583951109706,56373.38035397168,b277
32770000030846,ECL-NC,112,111,0.1889668715017501,56141.111549540765,b277
32770000030878,LPV-OSARG,112,110,2.959864621422184,56370.35031056053,b277
32770000030916,LPV-SRV,91,112,0.3733402063699387,56370.350306623935,b277
32770000030949,LPV-OSARG,55,54,0.1173144278681361,56367.32068712811,b277
32770000030967,LPV-OSARG,157,165,0.1160692667069132,56373.38055436534,b277
32770000031011,ECL-NC,56,56,0.2851162798898391,-1.0,b277
32770000031015,LPV-OSARG,156,166,0.1634529278944221,56370.35047267629,b277
32770000031037,ECL-NC,168,164,1.1685741032556636,56370.35049624604,b277
32770000031112,ECL-NC,108,107,2.255193783948377,-1.0,b277
32770000031223,ECL-NC,110,112,0.2537529582129349,56370.35073359645,b277
32770000031475,ECL-NC,88,88,0.1842087026893449,-1.0,b277
32770000031735,RRLyr-RRc,32,111,0.2940198969273111,56197.03648708182,b277
32770000031876,LPV-OSARG,112,107,0.1041888696253022,56370.35053204696,b277
32770000031986,LPV-OSARG,73,108,0.1470995713680196,56370.35028537696,b277
32770000035383,ECL-NC,61,60,0.2788101015160747,-1.0,b277
32770000035384,ECL-ELL,13,56,8.579477551615122,56370.35006236735,b277
32770000035405,LPV-OSARG,109,111,0.7802437461142451,56370.350715003886,b277
32770000035542,ECL-NC,101,101,0.1012715429915613,-1.0,b277
32770000035551,ECL-NC,81,81,1.7555216050541074,-1.0,b277
32770000035789,LPV-OSARG,112,108,0.1059204572349155,56370.35053339306,b277
32770000035848,LPV-OSARG,107,110,0.1359709545187779,56373.38038726879,b277
32770000035856,ECL-NC,48,48,0.1116317349684295,-1.0,b277
32770000035859,LPV-OSARG,162,158,0.7104054075858675,56397.8930381336,b277
32770000035892,LPV-OSARG,112,111,0.5271239627235871,56370.35025675486,b277
32770000036141,LPV-OSARG,112,110,0.1591947273723751,56370.35050969267,b277
32770000036209,ECL-NC,112,112,0.4699227577463139,-1.0,b277
32770000036275,LPV-OSARG,56,54,0.1364750387661625,56370.35097964885,b277
32770000036296,ECL-C,111,111,0.1891197675063792,-1.0,b277
32770000036344,LPV-OSARG,94,110,0.117035439977519,56370.35075910016,b277
32770000038641,LPV-OSARG,112,108,0.1302593694009978,56370.35075982296,b277
32770000038672,ECL-C,110,110,0.1012770275973632,-1.0,b277
32770000038760,LPV-OSARG,112,110,8.571613546742917,56370.35026128071,b277
32770000038891,ECL-NC,49,56,0.1125034827437378,56370.35097524918,b277
32770000038923,ECL-NC,99,98,0.1210901949935329,-1.0,b277
32770000039052,ECL-NC,101,99,0.154152528748373,-1.0,b277
32770000039132,RRLyr-RRab,23,111,0.5505595815161883,56367.32040123147,b277
32770000039297,ECL-NC,45,55,0.580901484535396,56370.3500632106,b277
32770000039339,ECL-NC,89,108,0.106332446544007,56370.350481632486,b277
32770000039447,RRLyr-RRab,112,112,0.9737254929371614,56366.82572124648,b277
32770000039606,ECL-NC,103,103,0.2340189540224503,-1.0,b277
32770000039665,ECL-NC,112,111,0.1254494661806846,56198.06515864467,b277
32770000039683,ECL-C,113,111,0.1920804249491972,-1.0,b277
32770000039724,RRLyr-RRc,56,56,0.157449365663803,-1.0,b277
32770000033301,LPV-OSARG,112,106,0.1380774370530301,56370.35026048527,b277
32770000033308,ECL-C,112,109,0.3400454793074882,-1.0,b277
32770000033528,ECL-NC,112,112,1.98977844464408,-1.0,b277
32770000033754,LPV-OSARG,168,161,7.511135749711967,56370.35047232127,b277
32770000033964,ECL-NC,92,91,0.3664192538054083,-1.0,b277
32770000034126,ECL-NC,141,138,0.2255451508715492,-1.0,b277
32770000036590,RRLyr-RRc,56,55,0.342073300246896,56140.130236902674,b277
32770000036612,LPV-OSARG,111,108,0.1078335345182669,56370.35069081983,b277
32770000036650,ECL-C,88,88,0.235095775446327,-1.0,b277
32770000036735,ECL-C,112,112,0.1654165345194782,-1.0,b277
32770000036962,ECL-NC,110,107,2.378285057612564,56095.120865298886,b277
32770000037105,LPV-OSARG,112,108,0.1031588237209208,56370.35031112055,b277
32770000037200,ECL-NC,168,167,0.1750680712469202,-1.0,b277
32770000037228,LPV-OSARG,112,109,0.1778791981860579,56370.350756766784,b277
32770000037262,LPV-OSARG,65,109,0.696435043584018,56370.35028582116,b277
32770000037792,ECL-ELL,56,109,8.914886867229548,56367.32060888771,b277
32770000037824,RRLyr-RRab,25,112,0.5156405179783271,56198.06550518018,b277
32770000037943,LPV-OSARG,112,110,0.2662622025997944,56370.35068664295,b277
32770000037952,LPV-OSARG,112,109,0.8830458320890009,56370.35048705473,b277
32770000037996,RRLyr-RRab,28,112,0.4581779593849307,56198.06556013981,b277
32770000038358,LPV-OSARG,117,112,0.1117210984757746,56366.33166346852,b277
32770000038429,LPV-OSARG,107,165,0.1367345835893844,56370.35053530307,b277
32770000038469,LPV-OSARG,107,108,0.1110391236948208,56370.35048259074,b277
32770000038543,ECL-ELL,55,54,0.1381304244243535,56370.35097415025,b277
32770000034477,ECL-NC,84,84,0.3940308501334553,-1.0,b277
32770000034874,ECL-NC,39,117,2.9692644955311365,56144.01403366694,b277
32770000034984,LPV-OSARG,56,54,0.4351268653325279,56370.350975425,b277
32770000034997,ECL-NC,97,96,0.2530866637512888,-1.0,b277
32770000035111,LPV-OSARG,112,109,0.5008083007282264,56370.35073679191,b277
32770000041972,LPV-OSARG,114,114,0.1216463506804359,56366.331227718,b277
32770000041977,ECL-ELL,110,109,0.4824348840060724,-1.0,b277
32770000041986,RRLyr-RRab,18,112,0.6001422483725047,56366.33125116656,b277
32770000042124,LPV-OSARG,158,161,0.103082610762146,56397.893003297184,b277
32770000042165,LPV-OSARG,112,109,0.1172659346954009,56370.35053233768,b277
32770000042257,ECL-NC,163,162,2.0321624926557447,-1.0,b277
32770000042319,ECL-ELL,168,166,55.735409204639865,56370.35051134504,b277
32770000042478,RRLyr-RRc,84,110,0.7124080855384238,56282.19839523279,b277
32770000042836,ECL-NC,48,46,0.2165192032992995,-1.0,b277
32770000042903,ECL-C,112,110,0.2061772168732301,56366.82571725191,b277
32770000040910,LPV-OSARG,112,106,0.1017398938786475,56370.35076217986,b277
32770000041181,ECL-NC,56,54,0.1557471323096475,-1.0,b277
32770000041218,LPV-OSARG,112,110,0.1282140509430809,56370.35033175608,b277
32770000041344,ECL-NC,51,51,0.4590552664364582,-1.0,b277
32770000041387,ECL-NC,17,56,7.553611719951275,56370.35006149498,b277
32770000041400,ECL-NC,54,54,0.1247480770950759,-1.0,b277
32770000041516,RRLyr-RRc,106,106,0.3308169877015787,56141.11153728275,b277
32770000041670,ECL-C,56,56,0.1810096094074238,56141.11114035071,b277
32770000041904,ECL-NC,49,49,0.1190638993576498,-1.0,b277
32770000044391,LPV-OSARG,112,108,0.1151614216511506,56370.35053059393,b277
32770000044448,ECL-NC,111,109,0.7752620544065255,56370.35028641854,b277
32770000044463,ECL-C,33,33,0.2831227786638186,-1.0,b277
32770000044597,ECL-ELL,106,104,0.2401069643412164,56366.825569781104,b277
32770000044601,LPV-OSARG,112,110,0.7942292525225446,56370.35052891502,b277
32770000044708,ECL-NC,17,112,0.312631080904809,56370.35051022601,b277
32770000044739,LPV-OSARG,168,163,0.102939632061627,56370.35053569988,b277
32770000044784,LPV-OSARG,112,108,0.1026367779229956,56370.35053191567,b277
32770000044892,ECL-NC,48,48,0.121179643833559,-1.0,b277
32770000045085,LPV-OSARG,112,110,0.272160578528177,56370.35075930208,b277
32770000045098,ECL-ELL,36,56,2.3761278350959825,56198.06481879292,b277
32770000046400,ECL-NC,100,99,0.157605962485172,-1.0,b277
32770000046481,ECL-C,112,111,0.4801060352945233,55418.12521388129,b277
32770000046852,ECL-NC,89,89,0.2540219069047193,-1.0,b277
32770000047002,LPV-OSARG,112,109,0.139989804555398,56370.350685206206,b277
32770000047041,ECL-NC,73,73,0.6654542745269223,-1.0,b277
32770000047049,LPV-OSARG,112,110,3.1620775781023656,56370.35033189399,b277
32770000047222,ECL-NC,77,77,0.327628772213978,-1.0,b277
32770000047242,ECL-NC,112,109,1.3552407747156776,-1.0,b277
32770000047347,ECL-NC,56,56,0.1653403854803599,-1.0,b277
32770000045500,ECL-NC,101,110,0.9204268830219512,56370.350685921614,b277
32770000045922,RRLyr-RRab,112,111,0.357932564682704,56366.33166487922,b277
32770000045995,ECL-ELL,112,105,0.203897537344766,56370.35048220935,b277
32770000046002,LPV-OSARG,110,110,0.3748820854359359,56370.35028534999,b277
32770000046125,ECL-NC,97,97,0.6988295213020445,-1.0,b277
32770000047600,LPV-OSARG,162,159,0.1877261076011993,56397.893023419856,b277
32770000047702,RRLyr-RRc,33,56,0.2947892893269625,56366.82529499709,b277
32770000047827,ECL-NC,92,91,0.2575769648060376,-1.0,b277
32770000047867,ECL-NC,53,53,0.4747908275519071,-1.0,b277
32770000047870,ECL-NC,51,56,0.2438327827176712,56282.19780699676,b277
32770000048309,LPV-OSARG,112,110,0.2591189482197756,56370.35032877786,b277
32770000048353,ECL-NC,55,55,0.1040346377639824,-1.0,b277
32770000048432,LPV-OSARG,106,102,0.2080629373413774,56422.40548458344,b277
32770000048483,ECL-NC,55,165,4.234844283661906,56367.32019512538,b277
32770000043078,ECL-NC,89,89,1.2809683629386694,-1.0,b277
32770000043100,LPV-OSARG,168,165,0.2573076590691218,56370.35052707855,b277
32770000043270,LPV-OSARG,112,110,0.4961310195726329,56370.350687538354,b277
32770000043351,ECL-NC,106,106,0.5098480357932572,-1.0,b277
32770000043364,RRLyr-RRab,13,56,0.6031230422952532,56367.3206881253,b277
32770000043799,LPV-OSARG,56,53,5.065406826657017,56370.35097619123,b277
32770000049630,LPV-OSARG,112,109,0.1286533603059073,56370.35028155647,b277
32770000049653,LPV-OSARG,112,110,0.1985034948315918,56370.35030810723,b277
32770000049883,ECL-ELL,50,110,0.511857761382989,56370.35025584326,b277
32770000050265,ECL-C,92,91,0.1028931851198116,-1.0,b277
32770000051105,ECL-ELL,12,112,7.427593651540635,56370.3507568686,b277
32770000051106,LPV-OSARG,112,107,0.3165045214159734,56370.350756814085,b277
32770000051611,LPV-OSARG,112,105,0.3136904435588645,56370.35033380613,b277
32770000051645,ECL-NC,15,112,0.3027015445513088,56370.35050365995,b277
32770000051765,ECL-C,33,33,0.1912043298495904,-1.0,b277
32770000048797,LPV-OSARG,104,112,0.1637822114824976,56370.350481533766,b277
