id,n_synth,period_ls,period_fit
32630000002252,0,0.3817923346351428,1.0
32630000002252,2,0.13166366466008414,1.0
32630000002252,4,0.13166366466008414,1.0
32630000002252,6,0.13166366466008414,1.0
32630000002252,8,0.13166366466008414,1.0
32630000002252,10,0.13166366466008414,1.0
32630000002252,12,0.13166366466008414,1.0
32630000002252,14,0.13166366466008414,1.0
32630000002252,16,0.13166366466008414,1.0
32630000002252,18,0.1516905897236675,1.0
32630000002252,20,0.13166366466008414,1.0
32630000002252,22,0.13166366466008414,1.0
32630000002252,24,0.13166366466008414,1.0
32630000002252,26,0.13166366466008414,1.0
32630000002252,28,0.13166366466008414,1.0
32630000002252,30,0.13166366466008414,1.0
32630000002252,32,0.13166366466008414,1.0
32630000002252,34,0.13166366466008414,1.0
32630000002252,36,0.13166366466008414,1.0
32630000002252,38,0.13166366466008414,1.0
32630000002252,40,0.13166366466008414,1.0
32630000009815,0,0.2613212684808446,0.6862899233896724
32630000009815,2,0.1055349310512167,-inf
32630000009815,4,0.12320095488728765,nan
32630000009815,6,0.2126919634157583,1.0
32630000009815,8,0.10697691536270815,0.044576163081666786
32630000009815,10,0.10697691536270815,-5.360365390449928e-05
32630000009815,12,0.10697691536270815,0.0034493079540649507
32630000009815,14,0.10697691536270815,-0.00037256965483178917
32630000009815,16,0.10697691536270815,0.0
32630000009815,18,0.10697691536270815,1.636959795270343e-06
32630000009815,20,0.10697691536270815,0.0
32630000009815,22,0.10697691536270815,0.0
32630000009815,24,0.10697691536270815,0.0
32630000009815,26,0.10697691536270815,0.0
32630000009815,28,0.10697691536270815,0.0
32630000009815,30,0.10697691536270815,0.0
32630000009815,32,0.10697691536270815,0.0
32630000009815,34,0.10697691536270815,0.0
32630000009815,36,0.10697691536270815,0.0
32630000009815,38,0.10697691536270815,0.0
32630000009815,40,0.10697691536270815,0.0
32630000005978,0,0.5611016252647274,0.0
32630000005978,2,0.5611016252647274,0.0
32630000005978,4,0.5611016252647274,0.0
32630000005978,6,0.5611016252647274,0.0
32630000005978,8,0.5611016252647274,0.0
32630000005978,10,0.5611016252647274,0.0
32630000005978,12,0.5611016252647274,0.0
32630000005978,14,0.5611016252647274,0.0
32630000005978,16,0.5611016252647274,0.0
32630000005978,18,0.5611016252647274,0.0
32630000005978,20,0.5611016252647274,0.0
32630000005978,22,0.5611016252647274,0.0
32630000005978,24,0.5611016252647274,0.0
32630000005978,26,0.5611016252647274,0.0
32630000005978,28,0.5611016252647274,0.0
32630000005978,30,1.2829302352313838,0.0
32630000005978,32,1.2829302352313838,0.0
32630000005978,34,1.2829302352313838,0.0
32630000005978,36,1.2829302352313838,0.0
32630000005978,38,0.5611016252647274,0.0
32630000005978,40,0.5611016252647274,0.0
32630000027509,0,0.292819040811747,0.0
32630000027509,2,0.29281904081174703,0.0
32630000027509,4,0.29281904081174703,0.0
32630000027509,6,0.29281904081174703,0.0
32630000027509,8,0.29281904081174703,0.0
32630000027509,10,0.29281904081174703,0.0
32630000027509,12,0.29281904081174703,0.0
32630000027509,14,0.29281904081174703,0.0
32630000027509,16,0.29281904081174703,0.0
32630000027509,18,0.29280982586250814,0.0
32630000027509,20,0.29280982586250814,0.0
32630000027509,22,0.29280982586250814,0.0
32630000027509,24,0.29280982586250814,0.0
32630000027509,26,0.29280982586250814,0.0
32630000027509,28,0.29280982586250814,0.0
32630000027509,30,0.29280982586250814,0.0
32630000027509,32,0.29280982586250814,0.0
32630000027509,34,0.29280982586250814,0.0
32630000027509,36,0.29280982586250814,0.0
32630000027509,38,0.29280982586250814,0.0
32630000027509,40,0.29280982586250814,0.0
32630000029230,0,0.4849486715509823,0.0
32630000029230,2,0.48494867155098237,0.0
32630000029230,4,0.48494867155098237,0.0
32630000029230,6,0.4849233973826127,0.0
32630000029230,8,0.4849233973826127,0.0
32630000029230,10,0.48494867155098237,0.0
32630000029230,12,0.48494867155098237,0.0
32630000029230,14,0.48494867155098237,0.0
32630000029230,16,0.4849233973826127,0.0
32630000029230,18,0.4849233973826127,0.0
32630000029230,20,0.4849233973826127,0.0
32630000029230,22,0.4849233973826127,0.0
32630000029230,24,0.4849233973826127,0.0
32630000029230,26,0.4849233973826127,0.0
32630000029230,28,0.4849233973826127,0.0
32630000029230,30,0.4849233973826127,0.0
32630000029230,32,0.4849233973826127,0.0
32630000029230,34,0.4849233973826127,0.0
32630000029230,36,0.4849233973826127,0.0
32630000029230,38,0.4849233973826127,0.0
32630000029230,40,0.4849233973826127,0.0
32630000024903,0,0.5456364965986616,0.0
32630000024903,2,0.5456364965986638,0.0
32630000024903,4,0.5456364965986638,0.0
32630000024903,6,0.5456364965986638,0.0
32630000024903,8,0.5456364965986638,0.0
32630000024903,10,0.5456364965986638,0.0
32630000024903,12,0.5456364965986638,0.0
32630000024903,14,0.5456364965986638,0.0
32630000024903,16,0.5456364965986638,0.0
32630000024903,18,0.5456364965986638,0.0
32630000024903,20,0.5456364965986638,0.0
32630000024903,22,0.5456364965986638,0.0
32630000024903,24,0.5456364965986638,0.0
32630000024903,26,0.5456364965986638,0.0
32630000024903,28,0.5456364965986638,0.0
32630000024903,30,0.5456364965986638,0.0
32630000024903,32,0.5456364965986638,0.0
32630000024903,34,0.5456364965986638,0.0
32630000024903,36,0.5456364965986638,0.0
32630000024903,38,0.5456364965986638,0.0
32630000024903,40,0.5456364965986638,0.0
32630000028587,0,0.6245235824096963,0.0
32630000028587,2,0.6245235824096963,0.0
32630000028587,4,0.6245235824096963,0.0
32630000028587,6,0.6245235824096963,0.0
32630000028587,8,0.6245235824096963,0.0
32630000028587,10,0.6245235824096963,0.0
32630000028587,12,0.6245235824096963,0.0
32630000028587,14,0.6245235824096963,0.0
32630000028587,16,0.6245235824096963,0.0
32630000028587,18,0.6245235824096963,0.0
32630000028587,20,0.6245235824096963,0.0
32630000028587,22,0.6245235824096963,0.0
32630000028587,24,0.6245235824096963,0.0
32630000028587,26,0.6245235824096963,0.0
32630000028587,28,0.6245235824096963,0.0
32630000028587,30,0.6245235824096963,0.0
32630000028587,32,0.6245235824096963,0.0
32630000028587,34,0.6245235824096963,0.0
32630000028587,36,0.6245235824096963,0.0
32630000028587,38,0.6245235824096963,0.0
32630000028587,40,0.6245235824096963,0.0
32630000037269,0,0.2947857159005078,0.0
32630000037269,2,0.2947857159005078,0.0
32630000037269,4,0.2947857159005078,0.0
32630000037269,6,0.2947857159005078,1.3022878442292551e-08
32630000037269,8,0.2947857159005078,2.6696897525990693e-07
32630000037269,10,0.2947857159005078,5.469607508024055e-07
32630000037269,12,0.2947857159005078,1.4260041878433327e-06
32630000037269,14,0.2947857159005078,9.96249715168318e-07
32630000037269,16,0.4185074182039024,5.0419986258321e-06
32630000037269,18,0.41848859494184365,7.137721565586563e-05
32630000037269,20,0.2947857159005078,3.867720140138253e-05
32630000037269,22,0.29477637675346247,4.4812142927952436e-05
32630000037269,24,0.29477637675346247,5.332895780807423e-05
32630000037269,26,0.29477637675346247,4.330801900187531e-05
32630000037269,28,0.29477637675346247,5.0685367069203124e-05
32630000037269,30,0.29477637675346247,4.1608551583860454e-05
32630000037269,32,0.29477637675346247,1.7815704456358716e-05
32630000037269,34,0.29477637675346247,1.3094834148796863e-05
32630000037269,36,0.29477637675346247,1.0802762182904324e-05
